query_id,texte,langue,intention,faq_target_id,source,score
Q_118_KT,"Beto vandaka na nzyetelo, mwana yina vidisaka bima na yandi ya kuvutula menga",mkw,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_119_KT,Keti beto lenda baka bakisi na nzo-nkanda?,mkw,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_120_KT,Mutindu ya kubaka bima yina bo ke pesaka nge na ntwala ya kubaka yo kana mukanda kele ve ya mvimba,mkw,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_121_KT,Inki Nge Lenda Sala Sambu na Kufwa Mpasi na Kisika ya Ndonga,mkw,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_122_KT,Mwana na mono me bela na nsi ya nitu na nima ya kubaka vaksine,mkw,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_123_KT,Keti beto lenda tula kampreso na kisika ya bo ke losilaka beto inieksi?,mkw,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_124_KT,"Mwana na mono ke niokwama na mabanza na nima ya kubaka vaksine, nki mono fwete sala",mkw,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_125_KT,Keti yo kele mbote nde mwana na mono kubuya kudia na nima ya kubaka vaksine?,mkw,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_126_KT,Keti yo kele mbote nde mwana kuvanda ti nzala ya kudia mingi ve na nima ya kubaka vaksine?,mkw,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_127_KT,Mutindu ya Kuditisa Mawa ya Mwana na Mono na Nima ya Kunwa Vaksine,mkw,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_128_KT,Mwana na mono me basika na mpusu ya nitu na nima ya kubaka vaksine ya maladi ya ntu,mkw,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_129_KT,"Mwana na mono ke niokwama ti tiya bilumbu zole na nima ya kubaka vaksine, keti yo kele mbote?",mkw,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_130_KT,"Mwana na mono ke vwenza na nima ya kubaka vaksine, nki mono fwete sala",mkw,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_131_KT,"Mwana na mono ke niokwama ti tiya na nima ya kubaka vaksine, keti yo kele mbote?",mkw,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_132_KT,"Mwana na mono kele ti boule na kisika ya bo ke tulaka yandi ndonga, keti yo kele mbote?",mkw,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_133_KT,"Mwana na mono ke waka makasi mingi na nima ya kubaka vaksine, keti yo kele mbi ve?",mkw,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_134_KT,"Ntangu mono bakaka vaksine, mwana na mono kumaka ti maba na bamvula 38, nki mono fwete sala?",mkw,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_135_KT,Maladi ya ngolo ke manaka ve na nima ya kubaka vaksine,mkw,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_136_KT,"Na nima ya kusala BCG, kifu ke monanaka, keti yo kele mbote?",mkw,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_137_KT,Inki nkisi nge fwete pesa sambu na maladi ya tiya na nima ya kubaka vaksine,mkw,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_138_KT,Mwana na mono me kuma kutombuka na diboko na nima ya kubaka vaksine,mkw,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_139_KT,"Mwana na mono ke dila mingi na nima ya kubaka vaksine, nki mono fwete sala",mkw,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_140_KT,"Mwana na mono ke bela ti tiya mingi na nkokila ya lusansu, nki mono fwete sala",mkw,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_141_KT,Inki mono lenda sala kana mwana na mono me kuma ti maba na nima ya kubaka vaksine?,mkw,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_142_KT,Keti vaksine lenda sala mwana mpasi?,mkw,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_143_KT,Inki ntangu lusansu ke salaka?,mkw,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_144_KT,Inki Ntangu Beto Fwete Kudiyangisa Sambu na Mambote ya Vaksin,mkw,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_145_KT,"Mwana na mono ke waka makasi na nima ya kubaka vaksine, nki mono fwete sala?",mkw,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_146_KT,Keti vaksine ya Penta ke pesaka bantu maladi ya tiya?,mkw,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_147_KT,"Na nima ya kubaka vaksine ya maladi ya ntu, mwa bilumbu na nima ya kubaka yo, maladi yango ke basikaka",mkw,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_148_KT,"Mwana na mono ke niokwama na dikulu na nima ya kubaka vaksine ya Rota, nki mono fwete sala",mkw,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_149_KT,Keti maladi ya tiya yina ke basikaka na nima ya kubaka vaksine kele kigonsa?,mkw,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_150_KT,Keti beto lenda pesa paracetamol na ntwala ya kubaka vaksine sambu na kubuya tiya,mkw,EFFET_SECONDAIRE,FAQ_005,seed_curated,1.0
Q_151_KT,Bo ke tubaka nde bo me sala vaksine yai ti menga ya nioka,mkw,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_152_KT,"Bantu ke tubaka nde, vaksine ke kumisaka divumu nene",mkw,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_153_KT,Keti vaksine kebutaka bana ya kukonda kukuka?,mkw,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_154_KT,Dibuta na mono ke tubaka nde bima ya ke lwadisaka bantu ke fwaka mingi kuluta bima yina ke taninaka,mkw,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_155_KT,Bo ke tubaka nde bana yina bo me bakaka vaksine ke fwaka na nima,mkw,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_156_KT,Keti yo kele ya kyeleka nde nkisi yai ya kenyokulaka bantu kevandaka ti binama ya bambisi?,mkw,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_157_KT,Bo ke tubaka nde vaksine ke basisaka divumu,mkw,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_158_KT,"Mfumu, beto ke zola ve nde bo fwa beto.",mkw,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_159_KT,"Bo ke tubaka nde, vaccine ke fwaka bana na mpongi, mpidina ve?",mkw,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_160_KT,Keti Lukanu ya Kukatula Vaksine Kewakana ti Bupusi?,mkw,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_161_KT,"Bo ke tubaka nde vaksine ke salaka nde bana kuvanda ve ti bana, mpidina ve?",mkw,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_162_KT,Bantu ke tubaka nde vaksine ke pesaka kansere,mkw,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_163_KT,Pastere tubaka nde vaksine kele kidimbu ya Satana,mkw,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_164_KT,Bo ke tubaka nde vaksine ke vandaka ti maladi yina ke fwaka,mkw,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_165_KT,"Keti yo kele ya kieleka nde, bantu ya mindele salaka komplo sambu na kunwanisa beto?",mkw,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_166_KT,Bantu ke tubaka nde vaksine ke fwaka bana na divumu,mkw,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_167_KT,Keti yo kele ya kyeleka nde vaksine kebutaka bibongo na bana?,mkw,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_168_KT,Mono waka nde vaksine ke bebisaka bana,mkw,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_169_KT,Bo ke tubaka nde bo ke salaka vaksine sambu na kuvidisa ntalu ya bantu,mkw,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_170_KT,Bo ke tubaka nde bana yina kele bansukami mpamba ta baka vaksine yai,mkw,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_171_KT,Mama-bokilo na mono ke tuba nde vaksine ke bendaka bampeve ya mbi,mkw,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_172_KT,Keti yo kele kyeleka nde vaksine kenataka maladi ya nsambukila?,mkw,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_173_KT,"Bo ke tubaka nde vaksine kele mfunu ve, yo kele kisalu ya kinsuni",mkw,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_174_KT,Keti yo kele ya kieleka nde vaksine ke salaka nde bantu kukuma ti maladi sambu na kufwa bo?,mkw,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_175_KT,Mono waka nde vaksine ke pesaka malaria,mkw,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_176_KT,Keti yo kele ya kyeleka nde bankengi kepesaka poison na vaccine?,mkw,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_177_KT,"Bantu ke tubaka nde, vaksine ke kangaka bankento nzila ya kubuta",mkw,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_178_KT,"Bo ke tubaka nde, vaksine ke salaka nde nkento kuvanda ve ti divumu, mpidina ve?",mkw,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_179_KT,Keti vaksine ke salaka nde bana kukuma bazoba?,mkw,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_180_KT,Keti yo kele ya kyeleka nde bima ya kenyokulaka bana kesalaka nde bana kulemfukila Nzambi bonso bamasini ya kezingaka na ntoto?,mkw,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_181_KT,Inki kisika ya lusansu ke pesaka bana vaksine na kisika yina mono ke zingaka,mkw,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_182_KT,Inki kele bilumbu ya lusansu ya nene,mkw,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_183_KT,Na kisika ya kupesa mwana na mono vaksine na Talangaï,mkw,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_184_KT,Inki kele adresi ya lupitalu ya bo ke bakaka bansangu ya Ouzène?,mkw,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_185_KT,Na wapi nge lenda sumba mukanda ya lusansu,mkw,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_186_KT,Na wapi nge lenda zwa bakisi ya programe ya nene,mkw,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_187_KT,Keti mono lenda tanina mwana na mono na kimbefo ya PMI?,mkw,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_188_KT,Keti lusansu kele mfunu?,mkw,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_189_KT,Keti banzo ya lusansu ke kangukaka na Lumingu sambu na kubaka lusansu?,mkw,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_190_KT,Keti bo lenda pesa nge vaksine na kisika ya bo ke sadilaka yo?,mkw,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_191_KT,Na wapi mono lenda kumisa mwana na mono vaksine,mkw,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_192_KT,Wapi Nge Lenda Baka Kansansa na Brazzaville,mkw,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_193_KT,Keti nge fwete baka dati sambu na kubaka vaksine?,mkw,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_194_KT,Kisika ya lusansu ya kele pene-pene,mkw,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_195_KT,Keti mu lenda bela mwana na mono na Pointe-Noire?,mkw,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_196_KT,Wapi Nge Lenda Sala BCG na Lubutuku,mkw,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_197_KT,Keti bo ke salaka nkinsi ya lusansu na Lumingu?,mkw,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_198_KT,Kisika ya kuluta pene-pene ya kisika ya bo ke pesaka bantu bansangu,mkw,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_199_KT,Keti lusansu kele ya ofele?,mkw,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_200_KT,Na wapi mono lenda yibusa mwana na mono na kubaka vaksine,mkw,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_201_KT,Inki kele bangunga ya bo fwete sala na nzo-nkanda ya lusansu?,mkw,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_202_KT,Keti beto ke na kampanye ya kubaka vaksine bubu yai?,mkw,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_203_KT,Mbongo ya mukanda ya lusansu,mkw,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_204_KT,Keti bantu yina me katuka na bansi ya nkaka lenda baka vaksine?,mkw,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_205_KT,Keti bo lenda pesa beto vaksine na babwala,mkw,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_206_KT,Keti Kimpumbulu Kele ya Kufuta Ve na Congo?,mkw,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_207_KT,Keti bampangi ke kwendaka na babwala sambu na kubaka vaksine?,mkw,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_208_KT,Inki mikanda mono fwete baka sambu na kubelula mwana na mono?,mkw,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_209_KT,Wapi Nge Lenda Baka Vaccine ya Maladi ya Mabulu,mkw,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_210_KT,Na wapi nge lenda zwa mukanda ya mpa ya lusansu kana nge mevidisa yo?,mkw,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_211_KT,Mwana na mono kele ti kifu mosi ya ke bebisa nitu,mkw,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_212_KT,Mwana na Mono Ke Nwaka Kisusu Yina Ke Yambulaka Ve,mkw,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_213_KT,"Mwana na mono ke bela maladi ya asma, nki mono lenda sala?",mkw,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_214_KT,Mwana na mono ke na tiya mingi mpi ke niokwama ngolo,mkw,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_215_KT,"Mwana na mono kele ti meso ya ndombe, nki mono fwete sala?",mkw,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_216_KT,Mwana na Mono Vandaka Kuvila Makuki na nima ya kubwa,mkw,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_217_KT,Nioka Mosi Dinaka Mwana na Mono,mkw,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_218_KT,"Mwana na Mono Kele ti Mpusu ya Mbwaki, Inki Mono Lenda Sala?",mkw,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_219_KT,"Mwana na mono kele ti maba mpi basusi, nki mono fwete sala na ntangu ya mpasi?",mkw,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_220_KT,Mwana na Mono Ke Vandaka Kufwa Menga,mkw,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_221_KT,Tendula ekzame ya kukonda injection yina nge ke lombaka na ntangu ya mpasi mpi monisa mutindu nge me zaba yo (Tala kifwanisu),mkw,HORS_DOMAINE_CLINIQUE,FAQ_008,mediqal_oeq,0.7943112850189209
Q_222_KT,"Mwana na Mono Ke Niokwama na Mabanza, Inki Mono Lenda Sala?",mkw,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_223_KT,"Mwana na mono ke tambula ve, sadisa mono",mkw,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_224_KT,"Mwana na mono kele ti malaria, nki mutindu bo lenda sadisa yandi?",mkw,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_225_KT,"Mwana na Mono Me Nwa Masa ya Mbi, Inki Mono Lenda Sala?",mkw,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_226_KT,Mwana na mono bwaka mpi bukaka diboko,mkw,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_227_KT,"Mwana na Mono Me Fwa, Inki Mono Lenda Sala?",mkw,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_228_KT,Mwana na mono ke niokwama mingi na divumu,mkw,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_229_KT,Mwana na mono kele ti maba mpi ke pema ve mbote,mkw,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_230_KT,"Mwana na mono me belaka na basusi bilumbu tatu me luta, nki mono fwete sala?",mkw,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_231_KT,Mwana na mono ke waka ve boma ntangu mono ke bingaka yandi,mkw,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_232_KT,"Mwana na Mono Ke Pela Mingi, Inki Mono Lenda Sala?",mkw,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_233_KT,"Mwana na mono kele ti maladi ya ntu ti mambu ya nkaka ya mpasi, nki mono fwete sala",mkw,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_234_KT,"Mwana na mono kele ti maladi ya ngolo, kisika ya kunata yandi",mkw,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_235_KT,"Mwana na mono me niokwama na diboko, mpi yandi lenda kwenda na kisika ya nkaka na ntangu ya mpasi",mkw,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_236_KT,"Mwana na mono kele ti nkingu ya kutombuka, yandi lenda dia ve",mkw,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_237_KT,Mwana na mono kele ti bamputa na nitu na yandi ya mvimba,mkw,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_238_KT,"Mwana na Mono Ke Pesaka Menga, Inki Mono Lenda Sala?",mkw,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_239_KT,"Mwana na Mono Me Kuma Kudila Kima Mosi, Inki Mono Lenda Sala?",mkw,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_240_KT,Mwana na mono ke na maba mpi ke niokwama na mabanza,mkw,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
